gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1305194593																										21325567													2016-05-16 17:01:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325567				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				739529c2-675f-497f-8769-b8bac0730b9e	MAJC0001635		AD Smith					Adult																								2011-08-31		243		2011	8	31	31 August 2011															USA		Texas	Val Verde		Seminole Cyn SP under rocks		349		349m								29.700556	-101.311667	WGS84				"N29°42'2"" W101°18'42"""								Collin McMartin			Label																								M. Andrew Johnston	2015												Eleodes spinipes macrurus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		spinipes	macrurus			Champion, 1892					
1305194592																										21325926													2016-09-09 15:10:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325926				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				d30996f6-c86f-4a17-a968-47c86976551b	MAJC0001641	72	Ernest Anderson					Adult																								1993-08-30		242		1993	8	30	30 August 1993															Mexico		Baja California			22 km N El Rosario, Sandy bluff overlooking beach		30										30.230685	-115.78864	WGS84												Collin McMartin			Google Earth																								M. Andrew Johnston	2015												Eleodes discinctus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		discinctus				Blaisdell, 1925					
1305194591																										21326262													2016-08-29 19:21:56			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21326262				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				88a9c6d2-29a3-45f8-8e1a-b473acd6f0bc	MAJC0001674		Kirk C. Tonkel					Adult																								2011-07-06		187	207	2011	7	6	06 - 26 Jul 2011															USA		Nevada	Storey		Wadsworth, along Truckee Rvr		1250										39.611911	-119.307812	WGS84												Collin McMartin			Label																								M. Andrew Johnston	2015												Eleodes tenebrosus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		tenebrosus				Horn, 1870					
1305194590																										21326169													2016-09-08 20:55:06			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21326169				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				79164262-2bc9-4244-a10c-2d68c6756862	MAJC0001655	562	Ernest Anderson					Adult																								1993-08-10		222		1993	8	10	10 August 1993															Mexico		Coahuila de Zaragoza			30 km N of Conception del Oro, Along Hwy 54		1800		1800m								24.766154	-101.152016	WGS84												Collin McMartin			Google Earth																								M. Andrew Johnston	2015												Eleodes scyropterus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		scyropterus				Triplehorn, 2007					
1305194589																										21325952													2016-09-09 15:10:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325952				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				dd41dc6f-8e4a-4597-9f04-c2ebd9c48924	MAJC0001645	80	Ernest Anderson					Adult																								1993-08-30		242		1993	8	30	30 August 1993															Mexico		Baja California			22 km N El Rosario, Sandy bluff overlooking beach		30										30.230685	-115.78864	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes discinctus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		discinctus				Blaisdell, 1925					
1305194588																										21325955													2016-09-09 15:10:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325955				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				48df55a7-04b1-41d4-b5d3-b7dc0e85c9c7	MAJC0001647	78	Ernest Anderson					Adult																								1993-08-30		242		1993	8	30	30 August 1993															Mexico		Baja California			22 km N El Rosario, Sandy bluff overlooking beach		30										30.230685	-115.78864	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes discinctus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		discinctus				Blaisdell, 1925					
1305194587																										21325907													2016-09-09 15:10:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325907				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				f682b22c-d44f-4ff0-a174-3f1a93a30bf1	MAJC0001640	148	Ernest Anderson					Adult																								1994-03-17		76		1994	3	17	17 March 1994															Mexico		Baja California	Ensenada		28 km S of Puertocitos, San Juan del Mar		10										30.129586	-114.63779	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes discinctus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		discinctus				Blaisdell, 1925					
1305194586																										21325524													2016-09-08 20:53:28			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325524				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				50aee6e4-a6ec-46c4-ae46-416335c5daf3	MAJC0001481	5	Ernest Anderson					Adult																								1993-08-07		219		1993	8	7	7 August 1993															Mexico		San Luis Potosi	Rioverde		16 km E of Rio Verde along Hwy 70		1100		1100m								21.89712	-99.838002	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes mirabilis								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		mirabilis				Triplehorn, 2007					
1305194585																										21326184													2016-05-05 18:44:40			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21326184				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				c802b296-f3a3-4ecf-8426-cf69122d8cfa	MAJC0001659		F.W. Skillman; M.J. Skillman					Adult																								2015-08-11		223		2015	8	11	11-VIII-2015															USA		Utah	San Juan		19 mi N of Monticello, SR191 @ 106 Rd., Big Indian Rd		1834										38.146477	-109.371679	WGS84												Collin McMartin			Google Earth																								M. Andrew Johnston	2015												Eledoes sponsus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae							LeConte, 1858					
1305194584																										21325568													2016-05-16 17:01:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325568				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				d207d9f5-c4cd-454b-917f-5312b73d1eed	MAJC0001636		T.R VanDevender; A.L. Reina-G					Adult																								2015-10-04		277		2015	10	4	4.x.2015															Mexico		Coahuila de Zaragoza	Cuatro Ciénegas		limestone slope, chihuahuan desert scrub		742		742m								26.99056	-102.04306	WGS84				26.99056,-102.04306								Collin McMartin			Label																								M. Andrew Johnston	2016												Eleodes spinipes macrurus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		spinipes	macrurus			Champion, 1892					
1305194583																										21325560													2016-05-04 22:59:23			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325560				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				ad75bdf3-ca66-4cbe-9c0c-c458f5d78f65	MAJC0001518		B. Smith					Adult																								1999-07-12		193		1999	7	12	12 July 1999															USA		Oklahoma	Woods		13 mi N 9 mi W Alva		453										36.956795	-98.797027	WGS84												Collin McMartin			Google Earth																								M. Andrew Johnston	2015												Eleodes suturalis								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		suturalis				(Say, 1824)					
1305194582																										21325569													2016-05-16 17:01:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325569				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				243c4a4e-9be1-40ee-b809-602558027b21	MAJC0001637		T.R VanDevender; A.L. Reina-G					Adult																								2015-10-04		277		2015	10	4	4.x.2015															Mexico		Coahuila de Zaragoza	Cuatro Ciénegas		limestone slope, chihuahuan desert scrub		742		742m								26.99056	-102.04306	WGS84				26.99056,-102.04306								Collin McMartin			Label																								M. Andrew Johnston	2016												Eleodes spinipes macrurus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		spinipes	macrurus			Champion, 1892					
1305194581																										21325963													2016-09-09 15:10:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325963				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				b51152e1-de41-44a9-beac-54fa33679af8	MAJC0001650	77	Ernest Anderson					Adult																								1993-08-30		242		1993	8	30	30 August 1993															Mexico		Baja California			22 km N El Rosario, Sandy bluff overlooking beach		30										30.230685	-115.78864	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes discinctus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		discinctus				Blaisdell, 1925					
1305194580																										21325965													2016-09-09 15:10:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325965				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				3bf668d0-3291-4fc1-87ee-734e16657553	MAJC0001651	76	Ernest Anderson					Adult																								1993-08-30		242		1993	8	30	30 August 1993															Mexico		Baja California			22 km N El Rosario, Sandy bluff overlooking beach		30										30.230685	-115.78864	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes discinctus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		discinctus				Blaisdell, 1925					
1305194579																										21325539													2016-05-04 21:06:51			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325539				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				50908d0c-35a2-4591-8c33-6b60c7d3e22e	MAJC0001482		K.W. Brown					Adult																								1966-08-04		216		1966	8	4	VIII-4-66															USA		California	San Bernardino		nr. Cottonwood S 5 mi W Kelso Rd		1554		5100ft								35.44965	-116.600871	WGS84												Collin McMartin			Google Earth																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194578																										21325938													2016-09-09 15:10:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325938				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				0909a848-b896-4d4e-b72b-cee0493562ee	MAJC0001643	83	Ernest Anderson					Adult																								1993-08-30		242		1993	8	30	30 August 1993															Mexico		Baja California			22 km N El Rosario, Sandy bluff overlooking beach		30										30.230685	-115.78864	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes discinctus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		discinctus				Blaisdell, 1925					
1305194577																										21325555													2016-05-04 22:37:53			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325555				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				5d774da2-a3a3-4ded-9b98-82f0dda21eaa	MAJC0001513		R.H. McPeak					Adult																								2013-06-16		167		2013	6	16	6/16/2013-7/25/2013															USA		Oregon	Harney		Frenchglen Dunes S of town		1429		4689'								42.817444	-118.958811	WGS84				"42°49'02.8""N, 118°57'31.72""W"								Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194576																										21325545													2016-05-04 21:45:54			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325545				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				98f620ae-49d7-427c-95d6-811b5580b3c7	MAJC0001488		K.W. Brown					Adult																								1966-08-04		216		1966	8	4	VIII-4-66															USA		California	San Bernardino		nr. Cottonwood S 5 mi W Kelso Rd		1554		5100ft								35.44965	-116.600871	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194575																										21325551													2016-05-04 22:33:19			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325551				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				321cab57-9d26-449e-bf63-6ee04d1fa991	MAJC0001509		R.H. McPeak					Adult																								2013-06-16		167		2013	6	16	6/16/2013-7/25/2013															USA		Oregon	Harney		Frenchglen Dunes S of town		1429		4689'								42.817444	-118.958811	WGS84				"42°49'02.8""N, 118°57'31.72""W"								Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194574																										21325546													2016-05-04 21:47:24			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325546				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				3ec60f15-29a3-4a23-a9cb-12fe192d20f9	MAJC0001489		K.W. Brown					Adult																								1966-08-04		216		1966	8	4	VIII-4-66															USA		California	San Bernardino		nr. Cottonwood S 5 mi W Kelso Rd		1554		5100ft								35.44965	-116.600871	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194573																										21325559													2016-05-04 22:53:52			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325559				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				a59c2f38-b80a-4e51-8af9-205e6134be77	MAJC0001517		B. Smith					Adult																								1997-12-22		356		1997	12	22	22 December 1997															USA		Kansas	Barber		Hardtner, Dead in Building		436										37.013917	-98.649528	WGS84												Collin McMartin			Google Earth																								M. Andrew Johnston	2015												Eleodes suturalis								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		suturalis				(Say, 1824)					
1305194572																										21325540													2016-05-04 21:26:12			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325540				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				d07c11b8-2582-48f5-83b5-fe44e27a761c	MAJC0001483		K.W. Brown					Adult																								1966-08-04		216		1966	8	4	VIII-4-66															USA		California	San Bernardino		nr. Cottonwood S 5 mi W Kelso Rd		1554		5100ft								35.44965	-116.600871	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194571																										21326161													2016-09-08 20:55:06			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21326161				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				05a933ea-b30f-4fa5-a08a-6086df3f071d	MAJC0001654	693	Ernest Anderson					Adult																								1993-06-05		156		1993	6	5	5 June 1993															Mexico		Nuevo Leon	Galeana		5 km E Tokio, 13 km E San Roberto, Along Hwy 58		2000		2000m								24.6837	-100.1733	WGS84												Andrew Johnston			Google Earth																								M. Andrew Johnston	2015												Eleodes scyropterus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		scyropterus				Triplehorn, 2007					
1305194570																										21325542													2016-05-04 21:39:53			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325542				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				ca953c01-20ba-4e00-88cf-6d1c82eea21a	MAJC0001485		K.W. Brown					Adult																								1966-08-04		216		1966	8	4	VIII-4-66															USA		California	San Bernardino		nr. Cottonwood S 5 mi W Kelso Rd		1554		5100ft								35.44965	-116.600871	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194569																										21325549													2016-05-04 22:32:15			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325549				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				70183a70-f33b-4725-a1b3-c00c06b92e51	MAJC0001507		R.H. McPeak					Adult																								2013-06-16		167		2013	6	16	6/16/2013-7/25/2013															USA		Oregon	Harney		Frenchglen Dunes S of town		1429		4689'								42.817444	-118.958811	WGS84				"42°49'02.8""N, 118°57'31.72""W"								Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194568																										21325553													2016-05-04 22:36:00			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325553				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				d1964193-44d6-457e-b8a5-ca956c179f28	MAJC0001511		R.H. McPeak					Adult																								2013-06-16		167		2013	6	16	6/16/2013-7/25/2013															USA		Oregon	Harney		Frenchglen Dunes S of town		1429		4689'								42.817444	-118.958811	WGS84				"42°49'02.8""N, 118°57'31.72""W"								Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194567																										21325962													2016-09-09 15:10:45			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325962				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				d4ef1e6c-5626-42f4-be12-ef61b575f047	MAJC0001649	73	Ernest Anderson					Adult																								1993-08-30		242		1993	8	30	30 August 1993															Mexico		Baja California			22 km N El Rosario, Sandy bluff overlooking beach		30										30.230685	-115.78864	WGS84												Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes discinctus								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		discinctus				Blaisdell, 1925					
1305194566																										21325552													2016-05-04 22:35:09			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325552				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				e90ce441-6047-45ab-98a8-13feb80e2184	MAJC0001510		R.H. McPeak					Adult																								2013-06-16		167		2013	6	16	6/16/2013-7/25/2013															USA		Oregon	Harney		Frenchglen Dunes S of town		1429		4689'								42.817444	-118.958811	WGS84				"42°49'02.8""N, 118°57'31.72""W"								Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194565																										21325548													2016-05-04 22:48:39			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325548				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				6f417f25-f7f9-46e2-84be-7e51693687bb	MAJC0001506		R.H. McPeak					Adult																								2013-06-16		167		2013	6	16	6/16/2013-7/25/2013															USA		Oregon	Harney		Frenchglen Dunes S of town		1429		4689'								42.817444	-118.958811	WGS84				"42°49'02.8""N, 118°57'31.72""W"								Collin McMartin			Label																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
1305194564																										21325562													2016-05-04 23:08:12			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325562				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				aa75d7b0-adec-4930-8e34-c34b6c830640	MAJC0001520		M. A. Johnston					Adult																								2015-04-17		107		2015	4	17	17.IV.2015															USA		Texas	Brewster		Christmas Mtns Ament Lake		1100		1100m								29.4537	-103.4914	WGS84				29.4537 -103.4914								Collin McMartin			Label																								M. Andrew Johnston	2015												Eleodes spinipes								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		spinipes				Solier, 1848					
1305194563																										21325566													2016-05-04 23:27:24			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325566				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				9fb6161d-c7c6-4b57-97ab-ac0eb3dad336	MAJC0001634		M. A. Johnston					Adult																								2015-04-17		107		2015	4	17	17.IV.2015															USA		Texas	Brewster		Christmas Mtns Ament Lake		1100		1100m								29.4537	-103.4914	WGS84				29.4537 -103.4914								Collin McMartin			SCAN																								M. Andrew Johnston	2015												Eleodes spinipes								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		spinipes				Solier, 1848					
1305194562																										21324550													2016-05-04 21:17:38			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21324550				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				6704ab3c-2b36-460c-9358-80aa58a887f1	MAJC0001269		W.E. Simonds					Adult																								1957-06-16		167		1957	6	16	16-VI-1957															USA		California	Ventura		Santa Paula		81										34.351551	-119.059182	WGS84												Collin McMartin			Google Earth																								M. Andrew Johnston	2015												Eleodes gracilis distans								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		gracilis	distans			Blaisdell, 1909					
1305194561																										21325547													2016-05-04 22:50:01			http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=21325547				http://creativecommons.org/publicdomain/zero/1.0/	M. Andrew Johnston										792ded92-38ec-4cb7-b69e-b44ea00880cf		MAJC	MAJC			PreservedSpecimen				8a1a76c8-e22b-4002-b057-4ac508434001	MAJC0001505		T.E. Jacobson					Adult																								1958-04-17		107		1958	4	17	April 17, 1958															USA		Utah	Cache				1387										41.7450526	-111.9108434	WGS84												Collin McMartin			Google Earth																								M. Andrew Johnston	2015												Eleodes hispilabris								Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes		hispilabris				(Say, 1824)					
